webAddress,address,price,PricePerSqaureMeter,numOfRooms,squareMeters
https://www.otodom.pl/pl/oferta/trzypokojowe-bronowice-na-blonie-os-widok-ID4jEbZ;Kraków, Bronowice, Na Błonie;499 000 zł;10 924 zł/m²;3 pokoje;45.68 m²
https://www.otodom.pl/pl/oferta/3-pokojowe-na-podgorzu-duchackim-ID4jDTj;Kraków, Podgórze Duchackie, Łużycka;499 000 zł;8556 zł/m²;3 pokoje;58.32 m²
https://www.otodom.pl/pl/oferta/mieszkanie-w-atrakcyjnej-cenie-nowa-huta-ID4l6ss;Kraków, Nowa Huta, Bardosa;402 237 zł;9900 zł/m²;2 pokoje;40.63 m²
https://www.otodom.pl/pl/oferta/mieszkanie-43-m-krakow-ID4kiko;Kraków, Nowa Huta, os. Jagiellońskie;380 000 zł;8837 zł/m²;2 pokoje;43 m²
https://www.otodom.pl/pl/oferta/dwupokojowe-jasna-kuchnia-balkon-litewska-ID4kEoJ;Kraków, Krowodrza, Litewska;499 000 zł;11 797 zł/m²;2 pokoje;42.3 m²
https://www.otodom.pl/pl/oferta/dwa-pokoje-na-poddaszu-salwator-ID4kUli;Kraków, Zwierzyniec, Salwator, ul. Tatarska;479 000 zł;11 975 zł/m²;2 pokoje;40 m²
https://www.otodom.pl/pl/oferta/3-pokoje-balkon-piwnica-tysiaclecia-do-wejscia-ID4l6nS;Kraków, Nowa Huta, os. Tysiąclecia;475 000 zł;9462 zł/m²;3 pokoje;50.2 m²
https://www.otodom.pl/pl/oferta/lokal-inwestycyjny-gwarantowane-30-000-zl-na-rok-ID4kjpU;Kraków, Krowodrza, Zbożowa 2;490 000 zł;9929 zł/m²;2 pokoje;49.35 m²
https://www.otodom.pl/pl/oferta/3-pokoje-54-mkw-biuro-sprzedazy-twoj-doradca-ID4l6mm;Kraków, Bieżanów-Prokocim, ul. Mariana Domagały;497 242 zł;9159 zł/m²;2 pokoje;54.29 m²
https://www.otodom.pl/pl/oferta/mieszkanie-idealne-na-start-nowa-huta-ID4kYZk;Kraków, Nowa Huta, Bardosa;490 644 zł;9900 zł/m²;3 pokoje;49.56 m²
https://www.otodom.pl/pl/oferta/mieszkanie-na-start-w-atrakcyjnej-cenie-ID4kgah;Kraków, Bieżanów-Prokocim, Potrzask;403 058 zł;9932 zł/m²;3 pokoje;40.58 m²
https://www.otodom.pl/pl/oferta/antresola-dwa-pokoje-duzy-balkon-k-lokatorskie-ID4l6l8;Kraków, Prądnik Biały, Bronowice Wielkie, ul. Ojcowska;499 000 zł;12 475 zł/m²;2 pokoje;40 m²
https://www.otodom.pl/pl/oferta/tramwaj-3-pok-odzielna-kuchnia-mozliwosc-4-pok-ID4l6kB;Kraków, Bieżanów-Prokocim, Kozłówek, prof. Tadeusza Seweryna;479 000 zł;8870 zł/m²;4 pokoje;54 m²
https://www.otodom.pl/pl/oferta/dwa-widne-pokoje-w-idealnym-stanie-przy-wisle-ID4l6kg;Kraków, Podgórze, Płaszów;490 000 zł;11 951 zł/m²;3 pokoje;41 m²
https://www.otodom.pl/pl/oferta/3-pokoje-nowy-zlocien-juz-gotowe-ID4l6hF;Kraków, Bieżanów-Prokocim, Złocień;489 500 zł;9167 zł/m²;3 pokoje;53.4 m²
https://www.otodom.pl/pl/oferta/2-pokoje-balkon-pradnik-bialy-ID4l6cE;Kraków, Prądnik Biały, Piaszczysta;449 568 zł;11 200 zł/m²;2 pokoje;40.14 m²
https://www.otodom.pl/pl/oferta/podgorze-mieszkanie-42m2-garaz-i-komorka-ID4l6cv;Kraków, Podgórze, Płaszów, Myśliwska;483 000 zł;11 500 zł/m²;2 pokoje;42 m²
https://www.otodom.pl/pl/oferta/wykonczone-mieszkanie-os-piastow-2016-rok-ID4kWIJ;Kraków, Mistrzejowice, Osiedle Piastów;499 000 zł;11 341 zł/m²;2 pokoje;44 m²
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-oddzielna-kuchnia-mpec-ID4kEdj;Kraków, Nowa Huta, Czyżyny, Centralna;499 000 zł;9980 zł/m²;3 pokoje;50 m²
https://www.otodom.pl/pl/oferta/3-pokoje-do-wynajecia-klucze-na-juz-promocja-ID4kZPM;Kraków, Bieżanów-Prokocim;470 300 zł;9342 zł/m²;3 pokoje;50.34 m²
https://www.otodom.pl/pl/oferta/53-mkw-oferta-bezposrednia-bez-pcc-okazja-ID4l69M;Kraków, Bieżanów-Prokocim, ul. Mariana Domagały;487 992 zł;9159 zł/m²;2 pokoje;53.28 m²
https://www.otodom.pl/pl/oferta/2-pok-ostatnie-7-pietro-po-generalnym-remoncie-ID4kmJW;Kraków, Nowa Huta;430 000 zł;10 287 zł/m²;2 pokoje;41.8 m²
https://www.otodom.pl/pl/oferta/osiedle-zodiak-nowoczesne-mieszkanie-41d-m36-ID4dVsp;Kraków, Bieżanów-Prokocim, ul. Mariana Domagały;410 700 zł;8899 zł/m²;2 pokoje;46.15 m²
https://www.otodom.pl/pl/oferta/na-sprzedaz-2-pokoje-40-m2-na-grzegorzkach-ID4ihJb;Kraków, Grzegórzki, Dąbie, Półkole;480 000 zł;12 000 zł/m²;2 pokoje;40 m²
https://www.otodom.pl/pl/oferta/2-pokoje-53-mkw-biuro-sprzedazy-twoj-doradca-ID4l5UY;Kraków, Bieżanów-Prokocim, ul. Mariana Domagały;487 900 zł;9159 zł/m²;2 pokoje;53.27 m²
https://www.otodom.pl/pl/oferta/ul-witosa-2-pokoje-kuchnia-50-m2-ID4kvbk;Kraków, Podgórze Duchackie, Wincentego Witosa;435 000 zł;8700 zł/m²;2 pokoje;50 m²
